-4.198033
9.569009
5.175143
-9.691646
-3.215294
10.843669
6.452159
-10.833559
-2.235351
10.119833
6.579646
-8.656565
-2.515001
9.837434
7.386194
-8.243504
-4.264033
8.898861
8.544336
-8.066913
-4.023025
9.822679
7.772852
-6.587777-
3.459171
10.613851
7.374450
-5.798715
-1.204711
11.429236
7.570047
-4.968384
-2.003787
11.941348
9.406672
-4.396585
-1.555579
12.599877
8.502916
-3.728968
-2.827000
13.375981
8.128941
-3.149249
-2.799473
13.710570
6.755217
-3.779744
-3.768274
13.625336
6.537931
-3.249098
-5.024191
13.355373
6.931161
-3.527354
-5.197329
11.579791
7.162449
-1.894607
-5.777797
12.482695
6.208088
-3.434038
-7.080721
11.413656
6.741990
-3.532376
-8.393542
12.507261
6.473175
-3.745246
-9.426209
12.380817
8.048243
-2.831528
-7.301893
12.765838
8.223699
-4.448131
-6.963558
12.034005
7.574925
-5.402218
-6.568198
10.896482
7.276571
-4.037873
-6.723013
12.180815
8.285162
-4.159342
-6.360670
12.753018
8.665912
-5.440538
-4.874932
12.600197
8.162589
-6.539572
